#"Battery Voltage, Temperature, State of Charge"
#"Building: ECB, Meter: Combox"
#"State of charge data is provided by monitoring systems as total state of charge, not usable state of charge."
#"The batteries are only usable between 70% and 100% of total charge."
#"This site's homepage shows a calculated usable state of charge percentage."
Date,"voltage (V)","temperature (degrees C)","stateOfCharge (%)"
"2021-07-01 13:50:00",51.30,28.70,83
"2021-07-01 13:40:00",51.27,28.90,83
"2021-07-01 13:30:00",51.47,28.60,83
"2021-07-01 13:20:00",51.92,28.80,83
"2021-07-01 13:10:00",51.64,28.80,84
"2021-07-01 13:00:00",52.72,28.90,84
"2021-07-01 12:50:00",53.32,28.80,83
"2021-07-01 12:40:00",52.36,28.80,83
"2021-07-01 12:30:00",51.93,28.70,83
"2021-07-01 12:20:00",51.52,28.80,83
"2021-07-01 12:10:00",51.66,28.80,83
"2021-07-01 12:00:00",51.26,28.70,83
"2021-07-01 11:50:00",51.80,28.80,83
"2021-07-01 11:40:00",53.49,28.80,83
"2021-07-01 11:30:00",52.50,28.70,83
"2021-07-01 11:20:00",52.28,28.80,83
"2021-07-01 11:10:00",53.03,28.80,83
"2021-07-01 11:00:00",53.65,28.80,82
"2021-07-01 10:50:00",52.91,28.70,82
"2021-07-01 10:40:00",54.65,28.60,81
"2021-07-01 10:30:00",53.18,28.70,80
"2021-07-01 10:20:00",54.30,28.70,80
"2021-07-01 10:10:00",53.51,28.60,79
"2021-07-01 10:00:00",52.90,28.40,78
"2021-07-01 09:50:00",52.81,28.50,78
"2021-07-01 09:40:00",52.37,28.40,77
"2021-07-01 09:30:00",52.15,28.40,77
"2021-07-01 09:20:00",52.28,28.40,77
"2021-07-01 09:10:00",51.39,28.30,77
"2021-07-01 09:00:00",51.73,28.50,77
"2021-07-01 08:50:00",51.36,28.40,77
"2021-07-01 08:40:00",51.16,28.40,77
"2021-07-01 08:30:00",51.23,28.40,77
"2021-07-01 08:20:00",52.03,28.50,77
"2021-07-01 08:10:00",52.88,28.50,77
"2021-07-01 08:00:00",52.77,28.50,77
"2021-07-01 07:50:00",52.62,28.50,76
"2021-07-01 07:40:00",52.64,28.50,76
"2021-07-01 07:30:00",52.84,28.60,76
"2021-07-01 07:20:00",52.91,28.50,75
"2021-07-01 07:10:00",52.85,28.50,75
"2021-07-01 07:00:00",52.61,28.60,74
"2021-07-01 06:50:00",52.62,28.50,74
"2021-07-01 06:40:00",52.58,28.50,73
"2021-07-01 06:30:00",52.61,28.60,73
"2021-07-01 06:20:00",52.40,28.50,73
"2021-07-01 06:10:00",52.19,28.70,72
"2021-07-01 06:00:00",52.20,28.70,72
"2021-07-01 05:50:00",52.19,28.60,72
"2021-07-01 05:40:00",52.10,28.70,72
"2021-07-01 05:30:00",51.98,28.80,71
"2021-07-01 05:20:00",51.92,28.80,71
"2021-07-01 05:10:00",51.88,28.80,71
"2021-07-01 05:00:00",51.92,28.90,71
"2021-07-01 04:50:00",51.88,29.00,70
"2021-07-01 04:40:00",51.90,29.00,70
"2021-07-01 04:30:00",51.93,29.00,70
"2021-07-01 04:20:00",52.03,29.00,70
"2021-07-01 04:10:00",52.10,29.10,69
"2021-07-01 04:00:00",51.98,29.10,69
"2021-07-01 03:50:00",51.74,29.20,69
"2021-07-01 03:40:00",49.16,29.20,69
"2021-07-01 03:30:00",49.43,29.30,70
"2021-07-01 03:20:00",49.46,29.40,70
"2021-07-01 03:10:00",49.63,29.40,71
"2021-07-01 03:00:00",49.78,29.40,72
"2021-07-01 02:50:00",50.28,29.40,73
"2021-07-01 02:40:00",50.34,29.50,74
"2021-07-01 02:30:00",50.09,29.60,74
"2021-07-01 02:20:00",50.18,29.50,75
"2021-07-01 02:10:00",50.19,29.60,76
"2021-07-01 02:00:00",50.39,29.50,77
"2021-07-01 01:50:00",52.46,29.50,77
"2021-07-01 01:40:00",52.44,29.60,77
"2021-07-01 01:30:00",52.42,29.60,77
"2021-07-01 01:20:00",52.31,29.70,77
"2021-07-01 01:10:00",52.38,29.80,76
"2021-07-01 01:00:00",52.44,29.60,76
"2021-07-01 00:50:00",52.39,29.90,76
"2021-07-01 00:40:00",52.31,29.90,75
"2021-07-01 00:30:00",52.36,30.10,75
"2021-07-01 00:20:00",52.40,30.00,75
"2021-07-01 00:10:00",52.41,30.00,74
"2021-07-01 00:00:00",52.44,30.20,74
