#"Instantaneous Power Usage"
#"Building: Utility Building, Meter: Allen Bradley 3000"
"Date","totalRealPower (W)"
"2021-07-13 11:25:00",10956
"2021-07-13 11:24:00",12699
"2021-07-13 11:23:00",11259
"2021-07-13 11:22:00",10541
"2021-07-13 11:21:00",9924
"2021-07-13 11:20:00",9910
"2021-07-13 11:19:00",9907
"2021-07-13 11:18:00",8998
"2021-07-13 11:17:00",11192
"2021-07-13 11:16:00",11608
"2021-07-13 11:15:00",10702
"2021-07-13 11:14:00",9689
"2021-07-13 11:13:00",10683
"2021-07-13 11:12:00",10346
"2021-07-13 11:11:00",11065
"2021-07-13 11:10:00",11773
"2021-07-13 11:09:00",9187
"2021-07-13 11:08:00",11573
"2021-07-13 11:07:00",8393
"2021-07-13 11:06:00",9501
"2021-07-13 11:05:00",10420
"2021-07-13 11:04:00",10444
"2021-07-13 11:03:00",13034
"2021-07-13 11:02:00",10440
"2021-07-13 11:01:00",11151
"2021-07-13 11:00:00",10363
"2021-07-13 10:59:00",10111
"2021-07-13 10:58:00",9039
"2021-07-13 10:57:00",8881
"2021-07-13 10:56:00",10296
"2021-07-13 10:55:00",8759
"2021-07-13 10:54:00",8045
"2021-07-13 10:53:00",9035
"2021-07-13 10:52:00",9718
"2021-07-13 10:51:00",9830
"2021-07-13 10:50:00",8895
"2021-07-13 10:49:00",10004
"2021-07-13 10:48:00",8398
"2021-07-13 10:47:00",8222
"2021-07-13 10:46:00",8571
"2021-07-13 10:45:00",10346
"2021-07-13 10:44:00",9748
"2021-07-13 10:43:00",13010
"2021-07-13 10:42:00",12495
"2021-07-13 10:41:00",11990
"2021-07-13 10:40:00",10606
"2021-07-13 10:39:00",9461
"2021-07-13 10:38:00",8681
"2021-07-13 10:37:00",9278
"2021-07-13 10:36:00",10063
"2021-07-13 10:35:00",11174
"2021-07-13 10:34:00",8315
"2021-07-13 10:33:00",9617
"2021-07-13 10:32:00",11405
"2021-07-13 10:31:00",8898
"2021-07-13 10:30:00",8878
"2021-07-13 10:29:00",11358
"2021-07-13 10:28:00",11079
"2021-07-13 10:27:00",9553
"2021-07-13 10:26:00",9351
"2021-07-13 10:25:00",10287
"2021-07-13 10:24:00",12373
"2021-07-13 10:23:00",11024
"2021-07-13 10:22:00",12414
"2021-07-13 10:21:00",10755
"2021-07-13 10:20:00",10578
"2021-07-13 10:19:00",10821
"2021-07-13 10:18:00",9344
"2021-07-13 10:17:00",9414
"2021-07-13 10:16:00",10744
"2021-07-13 10:15:00",11216
"2021-07-13 10:14:00",8093
"2021-07-13 10:13:00",10382
"2021-07-13 10:12:00",10131
"2021-07-13 10:11:00",10573
"2021-07-13 10:10:00",10528
"2021-07-13 10:09:00",8970
"2021-07-13 10:08:00",10732
"2021-07-13 10:07:00",9848
"2021-07-13 10:06:00",10387
"2021-07-13 10:05:00",8834
"2021-07-13 10:04:00",7651
"2021-07-13 10:03:00",7610
"2021-07-13 10:02:00",8650
"2021-07-13 10:01:00",10201
"2021-07-13 10:00:00",8579
"2021-07-13 09:59:00",8474
"2021-07-13 09:58:00",12720
"2021-07-13 09:57:00",10214
"2021-07-13 09:56:00",9731
"2021-07-13 09:55:00",8846
"2021-07-13 09:54:00",9988
"2021-07-13 09:53:00",8455
"2021-07-13 09:52:00",8574
"2021-07-13 09:51:00",8752
"2021-07-13 09:50:00",8833
"2021-07-13 09:49:00",9395
"2021-07-13 09:48:00",9500
"2021-07-13 09:47:00",11631
"2021-07-13 09:46:00",9942
"2021-07-13 09:45:00",8962
"2021-07-13 09:44:00",8424
"2021-07-13 09:43:00",8406
"2021-07-13 09:42:00",8378
"2021-07-13 09:41:00",8314
"2021-07-13 09:40:00",11803
"2021-07-13 09:39:00",9731
"2021-07-13 09:38:00",9074
"2021-07-13 09:37:00",9967
"2021-07-13 09:36:00",10999
"2021-07-13 09:35:00",10495
"2021-07-13 09:34:00",9503
"2021-07-13 09:33:00",11444
"2021-07-13 09:32:00",10445
"2021-07-13 09:31:00",9555
"2021-07-13 09:30:00",9618
"2021-07-13 09:29:00",9293
"2021-07-13 09:28:00",7921
"2021-07-13 09:27:00",9201
"2021-07-13 09:26:00",10092
"2021-07-13 09:25:00",9966
"2021-07-13 09:24:00",9019
"2021-07-13 09:23:00",13396
"2021-07-13 09:22:00",9266
"2021-07-13 09:21:00",9412
"2021-07-13 09:20:00",9380
"2021-07-13 09:19:00",11667
"2021-07-13 09:18:00",10344
"2021-07-13 09:17:00",8112
"2021-07-13 09:16:00",8056
"2021-07-13 09:15:00",8737
"2021-07-13 09:14:00",7589
"2021-07-13 09:13:00",7952
"2021-07-13 09:12:00",9785
"2021-07-13 09:11:00",10313
"2021-07-13 09:10:00",8666
"2021-07-13 09:09:00",9591
"2021-07-13 09:08:00",9379
"2021-07-13 09:07:00",8913
"2021-07-13 09:06:00",10115
"2021-07-13 09:05:00",11443
"2021-07-13 09:04:00",10331
"2021-07-13 09:03:00",9946
"2021-07-13 09:02:00",9338
"2021-07-13 09:01:00",9332
"2021-07-13 09:00:00",7990
"2021-07-13 08:59:00",9295
"2021-07-13 08:58:00",10805
"2021-07-13 08:57:00",9175
"2021-07-13 08:56:00",9766
"2021-07-13 08:55:00",11242
"2021-07-13 08:54:00",10245
"2021-07-13 08:53:00",10274
"2021-07-13 08:52:00",10250
"2021-07-13 08:51:00",11055
"2021-07-13 08:50:00",11981
"2021-07-13 08:49:00",9332
"2021-07-13 08:48:00",9505
"2021-07-13 08:47:00",9580
"2021-07-13 08:46:00",8906
"2021-07-13 08:45:00",9791
"2021-07-13 08:44:00",11368
"2021-07-13 08:43:00",9808
"2021-07-13 08:42:00",8868
"2021-07-13 08:41:00",7904
"2021-07-13 08:40:00",7967
"2021-07-13 08:39:00",7596
"2021-07-13 08:38:00",8554
"2021-07-13 08:37:00",10324
"2021-07-13 08:36:00",9898
"2021-07-13 08:35:00",8854
"2021-07-13 08:34:00",7944
"2021-07-13 08:33:00",8843
"2021-07-13 08:32:00",6996
"2021-07-13 08:31:00",7097
"2021-07-13 08:30:00",10252
"2021-07-13 08:29:00",8442
"2021-07-13 08:28:00",9667
"2021-07-13 08:27:00",8544
"2021-07-13 08:26:00",8438
"2021-07-13 08:25:00",7682
"2021-07-13 08:24:00",10005
"2021-07-13 08:23:00",12896
"2021-07-13 08:22:00",7977
"2021-07-13 08:21:00",8870
"2021-07-13 08:20:00",7783
"2021-07-13 08:19:00",6507
"2021-07-13 08:18:00",6549
"2021-07-13 08:17:00",7606
"2021-07-13 08:16:00",10360
"2021-07-13 08:15:00",7782
"2021-07-13 08:14:00",9278
"2021-07-13 08:13:00",7160
"2021-07-13 08:12:00",7066
"2021-07-13 08:11:00",7171
"2021-07-13 08:10:00",7073
"2021-07-13 08:09:00",8735
"2021-07-13 08:08:00",7344
"2021-07-13 08:07:00",7179
"2021-07-13 08:06:00",6883
"2021-07-13 08:05:00",9412
"2021-07-13 08:04:00",8866
"2021-07-13 08:03:00",10818
"2021-07-13 08:02:00",11538
"2021-07-13 08:01:00",8770
"2021-07-13 08:00:00",7656
"2021-07-13 07:59:00",7588
"2021-07-13 07:58:00",7702
"2021-07-13 07:57:00",7152
"2021-07-13 07:56:00",9567
"2021-07-13 07:55:00",9287
"2021-07-13 07:54:00",7215
"2021-07-13 07:53:00",7372
"2021-07-13 07:52:00",7304
"2021-07-13 07:51:00",7348
"2021-07-13 07:50:00",6582
"2021-07-13 07:49:00",8272
"2021-07-13 07:48:00",9287
"2021-07-13 07:47:00",10468
"2021-07-13 07:46:00",9906
"2021-07-13 07:45:00",9648
"2021-07-13 07:44:00",7573
"2021-07-13 07:43:00",6957
"2021-07-13 07:42:00",8779
"2021-07-13 07:41:00",8862
"2021-07-13 07:40:00",7380
"2021-07-13 07:39:00",7297
"2021-07-13 07:38:00",8336
"2021-07-13 07:37:00",7635
"2021-07-13 07:36:00",6758
"2021-07-13 07:35:00",6842
"2021-07-13 07:34:00",8596
"2021-07-13 07:33:00",6950
"2021-07-13 07:32:00",7679
"2021-07-13 07:31:00",7470
"2021-07-13 07:30:00",7169
"2021-07-13 07:29:00",6396
"2021-07-13 07:28:00",6333
"2021-07-13 07:27:00",8017
"2021-07-13 07:26:00",8413
"2021-07-13 07:25:00",7551
"2021-07-13 07:24:00",6751
"2021-07-13 07:23:00",8606
"2021-07-13 07:22:00",6737
"2021-07-13 07:21:00",9493
"2021-07-13 07:20:00",11929
"2021-07-13 07:19:00",12423
"2021-07-13 07:18:00",9092
"2021-07-13 07:17:00",9293
"2021-07-13 07:16:00",7718
"2021-07-13 07:15:00",7803
"2021-07-13 07:14:00",8309
"2021-07-13 07:13:00",8636
"2021-07-13 07:12:00",11379
"2021-07-13 07:11:00",10626
"2021-07-13 07:10:00",10663
"2021-07-13 07:09:00",10600
"2021-07-13 07:08:00",11680
"2021-07-13 07:07:00",11104
"2021-07-13 07:06:00",13823
"2021-07-13 07:05:00",13382
"2021-07-13 07:04:00",12280
"2021-07-13 07:03:00",11380
"2021-07-13 07:02:00",11657
"2021-07-13 07:01:00",10202
"2021-07-13 07:00:00",11742
"2021-07-13 06:59:00",12191
"2021-07-13 06:58:00",10735
"2021-07-13 06:57:00",10530
"2021-07-13 06:56:00",11867
"2021-07-13 06:55:00",10531
"2021-07-13 06:54:00",13045
"2021-07-13 06:53:00",14347
"2021-07-13 06:52:00",13304
"2021-07-13 06:51:00",11785
"2021-07-13 06:50:00",11832
"2021-07-13 06:49:00",12023
"2021-07-13 06:48:00",12532
"2021-07-13 06:47:00",12504
"2021-07-13 06:46:00",16720
"2021-07-13 06:45:00",12647
"2021-07-13 06:44:00",12708
"2021-07-13 06:43:00",11721
"2021-07-13 06:42:00",11310
"2021-07-13 06:41:00",11367
"2021-07-13 06:40:00",11940
"2021-07-13 06:39:00",13722
"2021-07-13 06:38:00",10647
"2021-07-13 06:37:00",10410
"2021-07-13 06:36:00",11735
"2021-07-13 06:35:00",12351
"2021-07-13 06:34:00",12538
"2021-07-13 06:33:00",11471
"2021-07-13 06:32:00",9250
"2021-07-13 06:31:00",6165
"2021-07-13 06:30:00",6467
"2021-07-13 06:29:00",6341
"2021-07-13 06:28:00",6339
"2021-07-13 06:27:00",6364
"2021-07-13 06:26:00",6496
"2021-07-13 06:25:00",9021
"2021-07-13 06:24:00",7528
"2021-07-13 06:23:00",6879
"2021-07-13 06:22:00",6325
"2021-07-13 06:21:00",7350
"2021-07-13 06:20:00",7493
"2021-07-13 06:19:00",7640
"2021-07-13 06:18:00",7583
"2021-07-13 06:17:00",6034
"2021-07-13 06:16:00",5743
"2021-07-13 06:15:00",5667
"2021-07-13 06:14:00",6122
"2021-07-13 06:13:00",6314
"2021-07-13 06:12:00",8022
"2021-07-13 06:11:00",7225
"2021-07-13 06:10:00",5765
"2021-07-13 06:09:00",6684
"2021-07-13 06:08:00",5842
"2021-07-13 06:07:00",5929
"2021-07-13 06:06:00",5958
"2021-07-13 06:05:00",7599
"2021-07-13 06:04:00",10122
"2021-07-13 06:03:00",6599
"2021-07-13 06:02:00",6604
"2021-07-13 06:01:00",5934
"2021-07-13 06:00:00",7271
"2021-07-13 05:59:00",7268
"2021-07-13 05:58:00",9231
"2021-07-13 05:57:00",7689
"2021-07-13 05:56:00",8599
"2021-07-13 05:55:00",8637
"2021-07-13 05:54:00",6503
"2021-07-13 05:53:00",7415
"2021-07-13 05:52:00",8094
"2021-07-13 05:51:00",9764
"2021-07-13 05:50:00",9171
"2021-07-13 05:49:00",11880
"2021-07-13 05:48:00",11815
"2021-07-13 05:47:00",11821
"2021-07-13 05:46:00",11892
"2021-07-13 05:45:00",11912
"2021-07-13 05:44:00",13558
"2021-07-13 05:43:00",13621
"2021-07-13 05:42:00",15497
"2021-07-13 05:41:00",15026
"2021-07-13 05:40:00",14078
"2021-07-13 05:39:00",13393
"2021-07-13 05:38:00",13186
"2021-07-13 05:37:00",14722
"2021-07-13 05:36:00",11949
"2021-07-13 05:35:00",11476
"2021-07-13 05:34:00",11480
"2021-07-13 05:33:00",11310
"2021-07-13 05:32:00",12040
"2021-07-13 05:31:00",14045
"2021-07-13 05:30:00",15024
"2021-07-13 05:29:00",13591
"2021-07-13 05:28:00",12102
"2021-07-13 05:27:00",11724
"2021-07-13 05:26:00",11626
"2021-07-13 05:25:00",11507
"2021-07-13 05:24:00",11499
"2021-07-13 05:23:00",13071
"2021-07-13 05:22:00",14160
"2021-07-13 05:21:00",11619
"2021-07-13 05:20:00",12220
"2021-07-13 05:19:00",12169
"2021-07-13 05:18:00",11608
"2021-07-13 05:17:00",10536
"2021-07-13 05:16:00",12146
"2021-07-13 05:15:00",10571
"2021-07-13 05:14:00",10471
"2021-07-13 05:13:00",11996
"2021-07-13 05:12:00",12297
"2021-07-13 05:11:00",10500
"2021-07-13 05:10:00",12012
"2021-07-13 05:09:00",12569
"2021-07-13 05:08:00",11192
"2021-07-13 05:07:00",10301
"2021-07-13 05:06:00",10648
"2021-07-13 05:05:00",10639
"2021-07-13 05:04:00",10605
"2021-07-13 05:03:00",12228
"2021-07-13 05:02:00",11991
"2021-07-13 05:01:00",10069
"2021-07-13 05:00:00",10165
"2021-07-13 04:59:00",11897
"2021-07-13 04:58:00",11854
"2021-07-13 04:57:00",10990
"2021-07-13 04:56:00",11966
"2021-07-13 04:55:00",12005
"2021-07-13 04:54:00",10425
"2021-07-13 04:53:00",10414
"2021-07-13 04:52:00",10527
"2021-07-13 04:51:00",10596
"2021-07-13 04:50:00",11296
"2021-07-13 04:49:00",13680
"2021-07-13 04:48:00",13536
"2021-07-13 04:47:00",13655
"2021-07-13 04:46:00",13142
"2021-07-13 04:45:00",14241
"2021-07-13 04:44:00",12361
"2021-07-13 04:43:00",12312
"2021-07-13 04:42:00",14873
"2021-07-13 04:41:00",10429
"2021-07-13 04:40:00",10104
"2021-07-13 04:39:00",10170
"2021-07-13 04:38:00",13616
"2021-07-13 04:37:00",13647
"2021-07-13 04:36:00",11606
"2021-07-13 04:35:00",12473
"2021-07-13 04:34:00",12450
"2021-07-13 04:33:00",13154
"2021-07-13 04:32:00",11852
"2021-07-13 04:31:00",11840
"2021-07-13 04:30:00",11883
"2021-07-13 04:29:00",11884
"2021-07-13 04:28:00",11756
"2021-07-13 04:27:00",12435
"2021-07-13 04:26:00",12530
"2021-07-13 04:25:00",13481
"2021-07-13 04:24:00",13344
"2021-07-13 04:23:00",12664
"2021-07-13 04:22:00",11908
"2021-07-13 04:21:00",10573
"2021-07-13 04:20:00",11844
"2021-07-13 04:19:00",10597
"2021-07-13 04:18:00",11193
"2021-07-13 04:17:00",10927
"2021-07-13 04:16:00",10936
"2021-07-13 04:15:00",10281
"2021-07-13 04:14:00",10454
"2021-07-13 04:13:00",12862
"2021-07-13 04:12:00",13109
"2021-07-13 04:11:00",10719
"2021-07-13 04:10:00",11015
"2021-07-13 04:09:00",10860
"2021-07-13 04:08:00",10962
"2021-07-13 04:07:00",11671
"2021-07-13 04:06:00",11025
"2021-07-13 04:05:00",10507
"2021-07-13 04:04:00",12088
"2021-07-13 04:03:00",13044
"2021-07-13 04:02:00",10593
"2021-07-13 04:01:00",10672
"2021-07-13 04:00:00",11604
"2021-07-13 03:59:00",11606
"2021-07-13 03:58:00",10424
"2021-07-13 03:57:00",10496
"2021-07-13 03:56:00",12611
"2021-07-13 03:55:00",11242
"2021-07-13 03:54:00",10761
"2021-07-13 03:53:00",10625
"2021-07-13 03:52:00",10635
"2021-07-13 03:51:00",10509
"2021-07-13 03:50:00",10528
"2021-07-13 03:49:00",10611
"2021-07-13 03:48:00",12329
"2021-07-13 03:47:00",13245
"2021-07-13 03:46:00",11654
"2021-07-13 03:45:00",11396
"2021-07-13 03:44:00",6977
"2021-07-13 03:43:00",6794
"2021-07-13 03:42:00",6683
"2021-07-13 03:41:00",6331
"2021-07-13 03:40:00",8524
"2021-07-13 03:39:00",8481
"2021-07-13 03:38:00",7991
"2021-07-13 03:37:00",6561
"2021-07-13 03:36:00",6584
"2021-07-13 03:35:00",7554
"2021-07-13 03:34:00",7670
"2021-07-13 03:33:00",6842
"2021-07-13 03:32:00",7862
"2021-07-13 03:31:00",7834
"2021-07-13 03:30:00",6335
"2021-07-13 03:29:00",6132
"2021-07-13 03:28:00",6285
"2021-07-13 03:27:00",6183
"2021-07-13 03:26:00",6070
"2021-07-13 03:25:00",6091
"2021-07-13 03:24:00",7928
"2021-07-13 03:23:00",8055
"2021-07-13 03:22:00",10229
"2021-07-13 03:21:00",7051
"2021-07-13 03:20:00",6317
"2021-07-13 03:19:00",6878
"2021-07-13 03:18:00",7077
"2021-07-13 03:17:00",7504
"2021-07-13 03:16:00",7595
"2021-07-13 03:15:00",7979
"2021-07-13 03:14:00",6522
"2021-07-13 03:13:00",6948
"2021-07-13 03:12:00",7038
"2021-07-13 03:11:00",7052
"2021-07-13 03:10:00",7269
"2021-07-13 03:09:00",12137
"2021-07-13 03:08:00",11322
"2021-07-13 03:07:00",14210
"2021-07-13 03:06:00",11095
"2021-07-13 03:05:00",10916
"2021-07-13 03:04:00",10729
"2021-07-13 03:03:00",10657
"2021-07-13 03:02:00",11334
"2021-07-13 03:01:00",11304
"2021-07-13 03:00:00",11231
"2021-07-13 02:59:00",12191
"2021-07-13 02:58:00",10901
"2021-07-13 02:57:00",11660
"2021-07-13 02:56:00",11459
"2021-07-13 02:55:00",11962
"2021-07-13 02:54:00",10743
"2021-07-13 02:53:00",10800
"2021-07-13 02:52:00",10482
"2021-07-13 02:51:00",12593
"2021-07-13 02:50:00",11171
"2021-07-13 02:49:00",11533
"2021-07-13 02:48:00",10749
"2021-07-13 02:47:00",10747
"2021-07-13 02:46:00",10785
"2021-07-13 02:45:00",10835
"2021-07-13 02:44:00",11711
"2021-07-13 02:43:00",13617
"2021-07-13 02:42:00",12684
"2021-07-13 02:41:00",11277
"2021-07-13 02:40:00",11603
"2021-07-13 02:39:00",11359
"2021-07-13 02:38:00",12007
"2021-07-13 02:37:00",11787
"2021-07-13 02:36:00",14469
"2021-07-13 02:35:00",12363
"2021-07-13 02:34:00",12337
"2021-07-13 02:33:00",11217
"2021-07-13 02:32:00",11499
"2021-07-13 02:31:00",11660
"2021-07-13 02:30:00",10742
"2021-07-13 02:29:00",11224
"2021-07-13 02:28:00",11253
"2021-07-13 02:27:00",12904
"2021-07-13 02:26:00",12195
"2021-07-13 02:25:00",10826
"2021-07-13 02:24:00",11107
"2021-07-13 02:23:00",11112
"2021-07-13 02:22:00",11254
"2021-07-13 02:21:00",11096
"2021-07-13 02:20:00",11010
"2021-07-13 02:19:00",12623
"2021-07-13 02:18:00",13449
"2021-07-13 02:17:00",12101
"2021-07-13 02:16:00",12961
"2021-07-13 02:15:00",12566
"2021-07-13 02:14:00",11519
"2021-07-13 02:13:00",11945
"2021-07-13 02:12:00",11878
"2021-07-13 02:11:00",13185
"2021-07-13 02:10:00",13432
"2021-07-13 02:09:00",13124
"2021-07-13 02:08:00",12243
"2021-07-13 02:07:00",12363
"2021-07-13 02:06:00",12655
"2021-07-13 02:05:00",13711
"2021-07-13 02:04:00",14165
"2021-07-13 02:03:00",13521
"2021-07-13 02:02:00",14005
"2021-07-13 02:01:00",12568
"2021-07-13 02:00:00",12487
"2021-07-13 01:59:00",13214
"2021-07-13 01:58:00",13620
"2021-07-13 01:57:00",13740
"2021-07-13 01:56:00",14797
"2021-07-13 01:55:00",15129
"2021-07-13 01:54:00",18218
"2021-07-13 01:53:00",13161
"2021-07-13 01:52:00",13039
"2021-07-13 01:51:00",13073
"2021-07-13 01:50:00",13185
"2021-07-13 01:49:00",13322
"2021-07-13 01:48:00",13846
"2021-07-13 01:47:00",13943
"2021-07-13 01:46:00",15028
"2021-07-13 01:45:00",13522
"2021-07-13 01:44:00",14342
"2021-07-13 01:43:00",14337
"2021-07-13 01:42:00",13335
"2021-07-13 01:41:00",13396
"2021-07-13 01:40:00",13379
"2021-07-13 01:39:00",13184
"2021-07-13 01:38:00",15241
"2021-07-13 01:37:00",13661
"2021-07-13 01:36:00",14025
"2021-07-13 01:35:00",13823
"2021-07-13 01:34:00",13692
"2021-07-13 01:33:00",13700
"2021-07-13 01:32:00",13695
"2021-07-13 01:31:00",15194
"2021-07-13 01:30:00",16481
"2021-07-13 01:29:00",14259
"2021-07-13 01:28:00",14114
"2021-07-13 01:27:00",14737
"2021-07-13 01:26:00",15110
"2021-07-13 01:25:00",14130
"2021-07-13 01:24:00",12183
"2021-07-13 01:23:00",12122
"2021-07-13 01:22:00",13821
"2021-07-13 01:21:00",13595
"2021-07-13 01:20:00",13533
"2021-07-13 01:19:00",12677
"2021-07-13 01:18:00",14139
"2021-07-13 01:17:00",14229
"2021-07-13 01:16:00",13979
"2021-07-13 01:15:00",13728
"2021-07-13 01:14:00",14944
"2021-07-13 01:13:00",14691
"2021-07-13 01:12:00",11869
"2021-07-13 01:11:00",11767
"2021-07-13 01:10:00",11569
"2021-07-13 01:09:00",11586
"2021-07-13 01:08:00",12538
"2021-07-13 01:07:00",11838
"2021-07-13 01:06:00",13412
"2021-07-13 01:05:00",12530
"2021-07-13 01:04:00",15134
"2021-07-13 01:03:00",12246
"2021-07-13 01:02:00",12280
"2021-07-13 01:01:00",12305
"2021-07-13 01:00:00",12307
"2021-07-13 00:59:00",13411
"2021-07-13 00:58:00",14349
"2021-07-13 00:57:00",12102
"2021-07-13 00:56:00",11991
"2021-07-13 00:55:00",13530
"2021-07-13 00:54:00",14009
"2021-07-13 00:53:00",12796
"2021-07-13 00:52:00",12150
"2021-07-13 00:51:00",12161
"2021-07-13 00:50:00",13863
"2021-07-13 00:49:00",12269
"2021-07-13 00:48:00",12364
"2021-07-13 00:47:00",13219
"2021-07-13 00:46:00",13307
"2021-07-13 00:45:00",7873
"2021-07-13 00:44:00",8525
"2021-07-13 00:43:00",8645
"2021-07-13 00:42:00",10518
"2021-07-13 00:41:00",8409
"2021-07-13 00:40:00",8302
"2021-07-13 00:39:00",8307
"2021-07-13 00:38:00",8200
"2021-07-13 00:37:00",8136
"2021-07-13 00:36:00",8129
"2021-07-13 00:35:00",8481
"2021-07-13 00:34:00",11640
"2021-07-13 00:33:00",10096
"2021-07-13 00:32:00",9248
"2021-07-13 00:31:00",9099
"2021-07-13 00:30:00",9071
"2021-07-13 00:29:00",8563
"2021-07-13 00:28:00",9053
"2021-07-13 00:27:00",9563
"2021-07-13 00:26:00",10523
"2021-07-13 00:25:00",8780
"2021-07-13 00:24:00",8554
"2021-07-13 00:23:00",8710
"2021-07-13 00:22:00",10864
"2021-07-13 00:21:00",9249
"2021-07-13 00:20:00",8642
"2021-07-13 00:19:00",7667
"2021-07-13 00:18:00",9308
"2021-07-13 00:17:00",7934
"2021-07-13 00:16:00",7764
"2021-07-13 00:15:00",7592
"2021-07-13 00:14:00",7627
"2021-07-13 00:13:00",8538
"2021-07-13 00:12:00",8194
"2021-07-13 00:11:00",8090
"2021-07-13 00:10:00",10091
"2021-07-13 00:09:00",8956
"2021-07-13 00:08:00",8698
"2021-07-13 00:07:00",8541
"2021-07-13 00:06:00",8337
"2021-07-13 00:05:00",8301
"2021-07-13 00:04:00",10527
"2021-07-13 00:03:00",10504
"2021-07-13 00:02:00",12707
"2021-07-13 00:01:00",14522
"2021-07-13 00:00:00",9955
"2021-07-12 23:59:00",8436
"2021-07-12 23:58:00",8441
"2021-07-12 23:57:00",8449
"2021-07-12 23:56:00",8687
"2021-07-12 23:55:00",8762
"2021-07-12 23:54:00",10444
"2021-07-12 23:53:00",8835
"2021-07-12 23:52:00",8753
"2021-07-12 23:51:00",8833
"2021-07-12 23:50:00",8900
"2021-07-12 23:49:00",11556
"2021-07-12 23:48:00",10554
"2021-07-12 23:47:00",9857
"2021-07-12 23:46:00",11469
"2021-07-12 23:45:00",9814
"2021-07-12 23:44:00",9692
"2021-07-12 23:43:00",9703
"2021-07-12 23:42:00",9673
"2021-07-12 23:41:00",10090
"2021-07-12 23:40:00",10270
"2021-07-12 23:39:00",11305
"2021-07-12 23:38:00",12456
"2021-07-12 23:37:00",10270
"2021-07-12 23:36:00",10179
"2021-07-12 23:35:00",9946
"2021-07-12 23:34:00",9772
"2021-07-12 23:33:00",9646
"2021-07-12 23:32:00",9717
"2021-07-12 23:31:00",10339
"2021-07-12 23:30:00",13179
"2021-07-12 23:29:00",10185
"2021-07-12 23:28:00",9639
"2021-07-12 23:27:00",10762
"2021-07-12 23:26:00",10619
"2021-07-12 23:25:00",9778
"2021-07-12 23:24:00",9856
"2021-07-12 23:23:00",10158
"2021-07-12 23:22:00",11717
"2021-07-12 23:21:00",10291
"2021-07-12 23:20:00",10918
"2021-07-12 23:19:00",10760
"2021-07-12 23:18:00",10604
"2021-07-12 23:17:00",9470
"2021-07-12 23:16:00",10537
"2021-07-12 23:15:00",10846
"2021-07-12 23:14:00",11420
"2021-07-12 23:13:00",10060
"2021-07-12 23:12:00",9955
"2021-07-12 23:11:00",9843
"2021-07-12 23:10:00",9820
"2021-07-12 23:09:00",10400
"2021-07-12 23:08:00",10457
"2021-07-12 23:07:00",10071
"2021-07-12 23:06:00",12886
"2021-07-12 23:05:00",11359
"2021-07-12 23:04:00",10912
"2021-07-12 23:03:00",12648
"2021-07-12 23:02:00",9957
"2021-07-12 23:01:00",9793
"2021-07-12 23:00:00",9727
"2021-07-12 22:59:00",10284
"2021-07-12 22:58:00",11960
"2021-07-12 22:57:00",10463
"2021-07-12 22:56:00",10334
"2021-07-12 22:55:00",10545
"2021-07-12 22:54:00",10350
"2021-07-12 22:53:00",9710
"2021-07-12 22:52:00",10192
"2021-07-12 22:51:00",10124
"2021-07-12 22:50:00",11692
"2021-07-12 22:49:00",10785
"2021-07-12 22:48:00",10973
"2021-07-12 22:47:00",9044
"2021-07-12 22:46:00",8492
"2021-07-12 22:45:00",8224
"2021-07-12 22:44:00",9025
"2021-07-12 22:43:00",10977
"2021-07-12 22:42:00",10759
"2021-07-12 22:41:00",10054
"2021-07-12 22:40:00",8443
"2021-07-12 22:39:00",8322
"2021-07-12 22:38:00",8883
"2021-07-12 22:37:00",8745
"2021-07-12 22:36:00",8330
"2021-07-12 22:35:00",9941
"2021-07-12 22:34:00",9838
"2021-07-12 22:33:00",9123
"2021-07-12 22:32:00",9102
"2021-07-12 22:31:00",8223
"2021-07-12 22:30:00",8473
"2021-07-12 22:29:00",8559
"2021-07-12 22:28:00",8743
"2021-07-12 22:27:00",10433
"2021-07-12 22:26:00",9797
"2021-07-12 22:25:00",11934
"2021-07-12 22:24:00",11077
"2021-07-12 22:23:00",8416
"2021-07-12 22:22:00",8864
"2021-07-12 22:21:00",9117
"2021-07-12 22:20:00",8797
"2021-07-12 22:19:00",10609
"2021-07-12 22:18:00",10528
"2021-07-12 22:17:00",9518
"2021-07-12 22:16:00",8847
"2021-07-12 22:15:00",8579
"2021-07-12 22:14:00",8558
"2021-07-12 22:13:00",8487
"2021-07-12 22:12:00",8939
"2021-07-12 22:11:00",10683
"2021-07-12 22:10:00",9532
"2021-07-12 22:09:00",8000
"2021-07-12 22:08:00",7817
"2021-07-12 22:07:00",9072
"2021-07-12 22:06:00",8037
"2021-07-12 22:05:00",8085
"2021-07-12 22:04:00",7939
"2021-07-12 22:03:00",10591
"2021-07-12 22:02:00",10627
"2021-07-12 22:01:00",8428
"2021-07-12 22:00:00",8244
"2021-07-12 21:59:00",8320
"2021-07-12 21:58:00",7942
"2021-07-12 21:57:00",7906
"2021-07-12 21:56:00",9201
"2021-07-12 21:55:00",12251
"2021-07-12 21:54:00",10829
"2021-07-12 21:53:00",10056
